contrast	result_id	doc_name	pair_1	pair_2	pair_3	pair_4	interaction_term
rob.tory.good.bad	boot_750	master_doc30.txt	0.4335	0.4658	0.1902	0.129	-0.0935
rob.tory.good.bad	boot_751	master_doc30.txt	0.3754	0.5075	0.1026	0.1153	-0.11939999999999994
rob.tory.good.bad	boot_752	master_doc30.txt	0.51	0.5105	0.1258	0.0776	-0.04869999999999994
rob.tory.good.bad	boot_753	master_doc30.txt	0.4096	0.5489	0.1728	0.1285	-0.18360000000000004
rob.tory.good.bad	boot_754	master_doc30.txt	0.4278	0.4917	0.0987	0.0519	-0.11070000000000002
rob.tory.good.bad	boot_755	master_doc30.txt	0.5341	0.4798	0.2415	0.1602	-0.02699999999999997
rob.tory.good.bad	boot_756	master_doc30.txt	0.4042	0.6282	0.18	0.186	-0.21799999999999997
rob.tory.good.bad	boot_757	master_doc30.txt	0.5601	0.5552	0.1788	0.1167	-0.05719999999999997
rob.tory.good.bad	boot_758	master_doc30.txt	0.4442	0.4147	0.0841	0.0214	-0.03320000000000002
rob.tory.good.bad	boot_759	master_doc30.txt	0.4591	0.4104	0.1384	0.0854	-0.0042999999999999705
rob.tory.good.bad	boot_760	master_doc30.txt	0.4146	0.5057	0.1104	0.0784	-0.12310000000000001
rob.tory.good.bad	boot_761	master_doc30.txt	0.257	0.4792	0.0938	0.1469	-0.1691
rob.tory.good.bad	boot_762	master_doc30.txt	0.4489	0.5235	0.2149	0.1457	-0.14379999999999998
rob.tory.good.bad	boot_763	master_doc30.txt	0.4787	0.5007	0.3034	0.1968	-0.12860000000000002
rob.tory.good.bad	boot_764	master_doc30.txt	0.3693	0.5525	0.0681	0.0986	-0.15269999999999997
rob.tory.good.bad	boot_765	master_doc30.txt	0.3784	0.4289	0.1211	0.1101	-0.06149999999999997
rob.tory.good.bad	boot_766	master_doc30.txt	0.4873	0.5291	0.2172	0.134	-0.125
rob.tory.good.bad	boot_767	master_doc30.txt	0.3859	0.4766	0.0539	0.0413	-0.1033
rob.tory.good.bad	boot_768	master_doc30.txt	0.3209	0.369	0.2216	0.1837	-0.08599999999999994
rob.tory.good.bad	boot_769	master_doc30.txt	0.4425	0.5644	0.2714	0.1925	-0.20079999999999998
rob.tory.good.bad	boot_770	master_doc30.txt	0.3194	0.5194	0.1568	0.1692	-0.18759999999999996
rob.tory.good.bad	boot_771	master_doc30.txt	0.3699	0.4384	0.1898	0.1426	-0.11569999999999997
rob.tory.good.bad	boot_772	master_doc30.txt	0.2533	0.4741	0.0491	0.0266	-0.24329999999999996
rob.tory.good.bad	boot_773	master_doc30.txt	0.4302	0.4387	0.1708	0.1716	-0.007699999999999957
rob.tory.good.bad	boot_774	master_doc30.txt	0.3665	0.6132	0.2247	0.2816	-0.18979999999999997
rob.tory.good.bad	boot_775	master_doc30.txt	0.5028	0.5005	0.144	0.1372	-0.004499999999999921
rob.tory.good.bad	boot_776	master_doc30.txt	0.4762	0.5055	0.1475	0.1227	-0.054099999999999926
rob.tory.good.bad	boot_777	master_doc30.txt	0.3473	0.4731	0.0881	0.0594	-0.15450000000000003
